,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
32,-6.3017693,-6.3298354,-6.357481,-6.3854666,-6.4150004,-6.449692,-6.484504,-6.513849,-6.543187,-6.576702
33,-6.2719984,-6.299674,-6.327122,-6.3540373,-6.382532,-6.4170423,-6.450532,-6.4791245,-6.510553,-6.5446696
34,-6.2397127,-6.267061,-6.2938337,-6.320688,-6.348462,-6.383617,-6.4201007,-6.4434896,-6.4726324,-6.506941
35,-6.2067766,-6.232437,-6.2595363,-6.2854,-6.312484,-6.3477793,-6.371114,-6.3966126,-6.4283714,-6.4609966
36,-6.1669526,-6.192381,-6.219102,-6.244005,-6.2720103,-6.3061333,-6.3320994,-6.3563733,-6.3859677,-6.4192567
37,-6.1196947,-6.142514,-6.1691766,-6.1923137,-6.2178345,-6.248966,-6.2690153,-6.294835,-6.322573,-6.3521466
38,-6.0689454,-6.092712,-6.1204305,-6.144364,-6.1703353,-6.200857,-6.2264204,-6.2501397,-6.2785587,-6.306992
39,-6.0130157,-6.036751,-6.066175,-6.0901747,-6.116113,-6.147065,-6.170414,-6.195725,-6.222534,-6.249483
40,-5.953165,-5.9763002,-6.0059967,-6.030627,-6.056024,-6.0859857,-6.1060305,-6.1326413,-6.160445,-6.1876726
41,-5.8913527,-5.915181,-5.9449744,-5.9690375,-5.9944296,-6.019976,-6.0471315,-6.0727315,-6.0990224,-6.1265125
42,-5.824895,-5.8489532,-5.8791037,-5.9043183,-5.930199,-5.956874,-5.9806223,-6.008076,-6.0341635,-6.0612965
43,-5.753079,-5.777517,-5.806913,-5.8315573,-5.8570833,-5.883114,-5.9117236,-5.9370947,-5.9624166,-5.9912357
44,-5.67701,-5.6990056,-5.725304,-5.747612,-5.771005,-5.7945695,-5.818806,-5.8435707,-5.867307,-5.893346
45,-5.601198,-5.6228523,-5.6484327,-5.671301,-5.69475,-5.716287,-5.7426167,-5.7659917,-5.790059,-5.816105
46,-5.5252695,-5.5462775,-5.571,-5.5926533,-5.6154804,-5.637657,-5.6642613,-5.686558,-5.713535,-5.7358036
47,-5.44972,-5.4700556,-5.493811,-5.515151,-5.5374928,-5.5577393,-5.58322,-5.604487,-5.630373,-5.6522765
48,-5.375819,-5.3962917,-5.419656,-5.441637,-5.4631653,-5.4835434,-5.5092177,-5.529503,-5.555383,-5.5793223
49,-5.301211,-5.3198833,-5.341611,-5.362231,-5.3815823,-5.400556,-5.4213243,-5.4420238,-5.4653215,-5.485623
50,-5.227855,-5.246418,-5.268076,-5.28844,-5.307673,-5.32609,-5.3472095,-5.3670864,-5.3888726,-5.4104686
51,-5.154614,-5.1729536,-5.1952925,-5.215225,-5.234439,-5.252911,-5.2764287,-5.2947345,-5.3160186,-5.3363442
52,-5.0815825,-5.0995226,-5.120398,-5.139389,-5.157698,-5.176379,-5.197679,-5.215705,-5.2356257,-5.2567167
53,-5.0093975,-5.0265803,-5.046028,-5.064678,-5.0824056,-5.099812,-5.121061,-5.138842,-5.1573353,-5.178067
54,-4.9376154,-4.9543786,-4.973849,-4.9917574,-5.008857,-5.0271444,-5.0456,-5.0636516,-5.0820603,-5.1017704
55,-4.864723,-4.8806005,-4.8965755,-4.9133606,-4.9294987,-4.9470067,-4.964781,-4.9821663,-4.998943,-5.0186543
56,-4.7922306,-4.8077602,-4.8240614,-4.840503,-4.856211,-4.874897,-4.89115,-4.9082475,-4.9240646,-4.9429865
57,-4.720897,-4.735613,-4.7504506,-4.7662497,-4.781316,-4.798768,-4.814675,-4.831843,-4.848392,-4.8667374
58,-4.6518574,-4.6667304,-4.6831636,-4.699122,-4.7144837,-4.7324677,-4.7486167,-4.7649097,-4.7810187,-4.79917
59,-4.582629,-4.59711,-4.613157,-4.628954,-4.643969,-4.659419,-4.675491,-4.691914,-4.707043,-4.725275
60,-4.5137978,-4.5282984,-4.5453014,-4.5615973,-4.576939,-4.592593,-4.6071806,-4.623332,-4.639309,-4.6554213
61,-4.4424596,-4.4568586,-4.4731617,-4.489338,-4.5044003,-4.520903,-4.535991,-4.5510488,-4.564641,-4.5817447
62,-4.36806,-4.3817873,-4.3974395,-4.4131117,-4.4278383,-4.443029,-4.458073,-4.473051,-4.4886847,-4.5056973
63,-4.2903385,-4.3039002,-4.3189716,-4.3345284,-4.3492756,-4.366076,-4.380286,-4.3955193,-4.410729,-4.42772
64,-4.20974,-4.2226777,-4.2367797,-4.2510633,-4.2646203,-4.281258,-4.2959642,-4.3109155,-4.3270745,-4.341934
65,-4.129815,-4.1426325,-4.156681,-4.170913,-4.18478,-4.2029586,-4.2161613,-4.2298737,-4.2448053,-4.2607265
66,-4.048754,-4.0601926,-4.072487,-4.0850334,-4.097489,-4.1148906,-4.1269226,-4.1399593,-4.1547937,-4.169853
67,-3.9663801,-3.9775567,-3.99012,-4.002071,-4.0143356,-4.0310607,-4.042815,-4.056793,-4.071681,-4.0864706
68,-3.8812106,-3.8921645,-3.9044242,-3.916102,-3.9281344,-3.9457278,-3.956899,-3.970077,-3.9838343,-3.9982839
69,-3.79447,-3.8048224,-3.8167539,-3.8280182,-3.8394125,-3.8546562,-3.8647208,-3.876488,-3.8898563,-3.9026487
70,-3.7086928,-3.7188716,-3.7303782,-3.741276,-3.7519736,-3.76609,-3.775675,-3.7865033,-3.798263,-3.8100996
71,-3.6237628,-3.6334548,-3.644528,-3.6549587,-3.6652029,-3.6776156,-3.6867688,-3.6965804,-3.7076793,-3.7195132
72,-3.5374444,-3.5469105,-3.5579016,-3.5679462,-3.5779328,-3.5913253,-3.5998237,-3.609991,-3.6204343,-3.632037
73,-3.4503934,-3.4592235,-3.4694233,-3.4792972,-3.4887578,-3.501422,-3.5089595,-3.517824,-3.5275145,-3.5377738
74,-3.3626757,-3.371499,-3.3819668,-3.3916326,-3.401524,-3.4164147,-3.423298,-3.4325104,-3.4424276,-3.453252
75,-3.2752588,-3.283696,-3.292681,-3.301488,-3.3104708,-3.3236928,-3.3301265,-3.3388052,-3.3479314,-3.3574982
76,-3.190262,-3.198622,-3.2073684,-3.2164907,-3.2252398,-3.2380795,-3.24388,-3.2520325,-3.2619472,-3.2713811
77,-3.1049006,-3.1127467,-3.120461,-3.1289709,-3.1374538,-3.1499355,-3.155499,-3.1629689,-3.1714175,-3.1803846
78,-3.0188053,-3.0264635,-3.0338295,-3.0421853,-3.0506847,-3.0635128,-3.0689862,-3.077015,-3.0857546,-3.095231
79,-2.9309385,-2.9380324,-2.9444053,-2.952408,-2.9604454,-2.9716945,-2.9769683,-2.9851017,-2.9930255,-3.0021093
80,-2.8538084,-2.861172,-2.8682013,-2.8766737,-2.885004,-2.8948836,-2.9008079,-2.9097388,-2.916052,-2.92349
81,-2.7813783,-2.7885334,-2.7956095,-2.8038146,-2.8118868,-2.8197818,-2.8270113,-2.836041,-2.8285027,-2.8425126
82,-2.7084455,-2.7155468,-2.7224147,-2.7301219,-2.7377903,-2.745767,-2.7531128,-2.7577393,-2.7538722,-2.7683744
83,-2.638075,-2.6450348,-2.651687,-2.6588871,-2.6663055,-2.673479,-2.6832259,-2.687514,-2.6877155,-2.7050896
84,-2.5708244,-2.578126,-2.5853798,-2.5926368,-2.6002917,-2.6096401,-2.6186628,-2.6267307,-2.6299877,-2.6273313
85,-2.4978716,-2.5051517,-2.511971,-2.5193539,-2.52699,-2.5324337,-2.5466712,-2.5508325,-2.5478182,-2.5583305
86,-2.4253716,-2.4326632,-2.4402385,-2.4478915,-2.455841,-2.4617994,-2.4727607,-2.4738264,-2.469267,-2.475496
87,-2.3546522,-2.3613288,-2.3675532,-2.374141,-2.3803647,-2.385231,-2.4006777,-2.403227,-2.4059975,-2.3984187
88,-2.2824333,-2.2898986,-2.2972121,-2.304485,-2.3121111,-2.3174305,-2.3286872,-2.3287785,-2.325439,-2.3298154
89,-2.209373,-2.217263,-2.2248242,-2.2329357,-2.240845,-2.2394743,-2.258255,-2.2604842,-2.2649856,-2.2627275
90,-2.1319094,-2.1392252,-2.1468616,-2.1540358,-2.1615343,-2.1658988,-2.1788373,-2.1826923,-2.183158,-2.1967475
91,-2.0555737,-2.063098,-2.0700703,-2.076317,-2.0836585,-2.0810087,-2.0952933,-2.1023455,-2.0872335,-2.079154
92,-1.9753003,-1.9827669,-1.9899414,-1.99695,-2.0036361,-2.0045488,-2.0201797,-2.0264547,-2.02804,-2.0315983
93,-1.8945224,-1.902114,-1.9095869,-1.9165624,-1.9232397,-1.9235734,-1.9421275,-1.953107,-1.9436251,-1.9265298
94,-1.8075016,-1.8171518,-1.8264363,-1.8356876,-1.8444047,-1.8422241,-1.8667378,-1.8703225,-1.8587255,-1.8549082
95,-1.7133077,-1.7228961,-1.7316369,-1.7398951,-1.7484213,-1.7525103,-1.7801688,-1.781245,-1.768763,-1.7763786
96,-1.6146675,-1.6232079,-1.632347,-1.6403364,-1.6484581,-1.6543992,-1.6709958,-1.6794378,-1.6593772,-1.6616808
97,-1.5064933,-1.5171542,-1.5266801,-1.5362206,-1.5463316,-1.5484021,-1.573274,-1.5611844,-1.5517048,-1.5640798
98,-1.3864781,-1.3942093,-1.4006124,-1.4060993,-1.4120781,-1.4088074,-1.4284924,-1.4181561,-1.4066612,-1.4008628
99,-1.2662652,-1.276285,-1.2854676,-1.2944394,-1.302858,-1.3057729,-1.33549,-1.3383944,-1.3061836,-1.2855548
100,-1.1313498,-1.14457,-1.1569473,-1.168301,-1.1791595,-1.1671134,-1.1993638,-1.2054803,-1.1862638,-1.1614922
101,-0.9856799,-1.0019016,-1.017664,-1.032761,-1.0488857,-1.0525186,-1.0796492,-1.074726,-1.0500765,-1.0672528
102,-0.8072182,-0.8227915,-0.83816695,-0.85136604,-0.86326593,-0.8493378,-0.8923709,-0.8999525,-0.8731011,-0.8508195
103,-0.62219757,-0.6385367,-0.6530878,-0.66810596,-0.6804345,-0.6852845,-0.73737866,-0.7474597,-0.73233104,-0.6727233
104,-0.4160384,-0.43533984,-0.4528803,-0.46822256,-0.48417073,-0.4718785,-0.5310837,-0.5409701,-0.48785833,-0.4736752
105,-0.22113441,-0.2468635,-0.26796812,-0.2881565,-0.31045932,-0.34052694,-0.3976277,-0.4090142,-0.39935344,-0.33490467
106,-0.06995055,-0.08746022,-0.10286335,-0.120012924,-0.13840622,-0.142721,-0.19696492,-0.20181571,-0.19751193,-0.20273021
107,-0.0109949615,-0.020115238,-0.027206872,-0.035396557,-0.04522361,-0.030966172,-0.06473853,-0.07558443,-0.08771307,-0.10665625
108,-0.00038476987,-0.0020770566,-0.0024707129,-0.0045744046,-0.0068966146,-0.002309229,-0.013739939,-0.016704874,-0.02269129,-0.02945318
109,8.995386e-06,-8.2755486e-07,5.843015e-06,-4.1141935e-05,-7.7613906e-05,9.478061e-05,-0.00050887006,-0.00080348836,-0.0014787426,-0.0022564095
110,-2.4806628e-08,-5.3764715e-08,-8.1160415e-08,-1.5042842e-07,-3.8452546e-07,-2.2472689e-07,-9.694118e-07,-1.8732396e-06,-4.1182693e-06,-8.090889e-06
111,1.9140857e-15,6.0237997e-15,3.6002976e-14,2.2822846e-13,9.173831e-13,1.0655987e-12,-6.9897965e-14,-6.76682e-13,-1.1051192e-11,-5.953141e-11
112,9.419e-08,1.837206e-07,2.4954068e-07,3.438567e-07,3.7571334e-07,3.9646747e-07,5.61225e-07,6.1105777e-07,6.410734e-07,6.852844e-07
113,4.022074e-08,7.785826e-08,1.000751e-07,1.3694375e-07,1.7890822e-07,2.8023283e-07,3.2790277e-07,3.8130023e-07,4.138322e-07,4.5637245e-07
114,3.0239654e-08,6.2965405e-08,8.924559e-08,1.3400762e-07,1.674029e-07,2.0487016e-07,2.7630222e-07,3.398221e-07,3.8152444e-07,4.250654e-07
115,2.7813265e-08,8.4211806e-08,1.2738755e-07,2.0938029e-07,3.2258455e-07,3.778035e-07,4.1648534e-07,4.5831354e-07,4.931868e-07,5.1309894e-07
116,4.0339444e-08,9.392699e-08,1.3621535e-07,1.9644857e-07,2.255109e-07,2.6555963e-07,3.118032e-07,3.453441e-07,3.8043328e-07,4.3413132e-07
